hpid,old_hpid,hospital_name,dutyAddr,sido,sigungu,emergency_type_code,emergency_type_name,tel_main,emergency_tel,lat,lon
A2600070,A2600070,영암한국병원,전라남도 영암군 영암읍 오리정길 8,전라남도,영암군,G007,지역응급의료기관,061-470-7100,061-470-7118,34.794341315816496,126.70116990992956
A2600015,A2600015,영광종합병원,"전라남도 영광군 영광읍 와룡로 3,",전라남도,영광군,G007,지역응급의료기관,061-350-8000,061-350-8129,35.2841836238628,126.498940298383
A2600034,A2600034,의료법인 거명의료재단 영광기독병원,전라남도 영광군 영광읍 신남로 265,전라남도,영광군,G007,지역응급의료기관,061-350-3000,061-350-3080,35.274959355007304,126.5108758767997
A2600010,A2600010,여수전남병원,"전라남도 여수시 좌수영로 49 (광무동, 전남병원)",전라남도,여수시,G007,지역응급의료기관,061-640-7575,061-640-7118,34.74501919502327,127.72808408876028
A2601742,A2601742,여수한국병원,전라남도 여수시 여천체육공원길 10 (신기동),전라남도,여수시,G009,응급실운영신고기관,061653-2000,061-689-9119,34.761243178966986,127.67509537253795
A2600027,A2600027,의료법인한마음의료재단여수제일병원,"전라남도 여수시 쌍봉로 70 (학동, (학동))",전라남도,여수시,G007,지역응급의료기관,061-689-8123,061-689-8119,34.766166666666656,127.66355833333331
A2600014,A2600014,여천전남병원,"전라남도 여수시 무선로 95 (선원동, (선원동))",전라남도,여수시,G006,지역응급의료센터,061-690-6000,061-690-6118,34.76918041182927,127.65404273510528
A2600051,A2600051,의료법인신안대우병원,전라남도 신안군 비금면 송치길 155-11,전라남도,신안군,G007,지역응급의료기관,061-262-3301,061-262-3309,34.722263099542104,125.93256566497465
A2600012,A2600012,근로복지공단순천병원,전라남도 순천시 조례1길 24 (조례동),전라남도,순천시,G009,응급실운영신고기관,061-720-7575,,34.960325022571,127.524525911996
A2600004,A2600004,순천중앙병원,전라남도 순천시 장명로 5 (장천동),전라남도,순천시,G007,지역응급의료기관,061-743-9021,061-749-5119,34.95165645129011,127.4844113418781
A2600005,A2600005,의료법인한국의료재단한국병원,전라남도 순천시 우명길 42 (연향동),전라남도,순천시,G007,지역응급의료기관,061-740-5000,061-740-5119,34.947741459842966,127.51235838977138
A2600019,A2600019,성가롤로병원,전라남도 순천시 순광로 221 (조례동),전라남도,순천시,G001,권역응급의료센터,061-720-2000,061-720-6119,34.9634252378637,127.542308899549
A2600056,A2600056,전라남도순천의료원,전라남도 순천시 서문성터길 2 (매곡동),전라남도,순천시,G007,지역응급의료기관,061-759-9114,061-759-9119,34.95798908690572,127.48303613267494
A2600008,A2600008,순천제일병원,전라남도 순천시 기적의도서관1길 3 (조례동),전라남도,순천시,G007,지역응급의료기관,061-720-3413,061-720-3800,34.95422459893048,127.52385648056844
A2600066,A2600066,의료법인삼호의료재단벌교삼호병원,전라남도 보성군 벌교읍 남하로 12,전라남도,보성군,G007,지역응급의료기관,061-859-5000,061-859-5119,34.833846754024535,127.34573228719375
A2600052,A2600052,보성아산병원,전라남도 보성군 미력면 가평길 36-17,전라남도,보성군,G007,지역응급의료기관,061-850-3410,061-850-3119,34.775470518786,127.104284083365
A2600003,A2600003,대송의료재단무안병원,전라남도 무안군 무안읍 몽탄로 65,전라남도,무안군,G007,지역응급의료기관,061-450-3000,061-450-3119,34.99175918279295,126.48926066040336
A2600022,A2600022,목포시의료원,"전라남도 목포시 이로로 18 (용해동, (용해동))",전라남도,목포시,G007,지역응급의료기관,061-260-6500,061-260-6400,34.80395500792446,126.40538707879496
A2600017,A2600017,의료법인목포구암의료재단목포중앙병원,전라남도 목포시 영산로 627 (석현동),전라남도,목포시,G006,지역응급의료센터,061-280-3000,061-280-3119,34.8208073192579,126.421380872161
A2600011,A2600011,목포한국병원,전라남도 목포시 영산로 483 (상동),전라남도,목포시,G001,권역응급의료센터,061-270-5500,061-270-5666,34.8092145829474,126.4163391650001
A2600020,A2600020,목포기독병원,전라남도 목포시 백년대로 303 (상동),전라남도,목포시,G007,지역응급의료기관,061-280-7500,061-280-7119,34.80450726279005,126.4204245807054
A2600007,A2600007,의료법인해민의료재단 세안종합병원,전라남도 목포시 고하대로 795-2 (연산동),전라남도,목포시,G007,지역응급의료기관,061-260-6700,061-260-6666,34.817030098221025,126.38033941552499
A2600054,A2600054,담양사랑병원,전라남도 담양군 담양읍 천변7길 19,전라남도,담양군,G007,지역응급의료기관,061-380-9000,061-380-9119,35.31524596036869,126.98263077003996
A2602211,A2602211,빛가람종합병원,전라남도 나주시 정보화길 49-0 (빛가람동),전라남도,나주시,G007,지역응급의료기관,061-820-0820,061-820-0909,35.024204844204,126.798747430459
A2600016,A2600016,나주종합병원,전라남도 나주시 영산로 5419 (성북동),전라남도,나주시,G007,지역응급의료기관,061-330-6114,061-330-6112,35.03640277777778,126.72143611111112
A2600061,A2600061,구례병원,전라남도 구례군 구례읍 동편제길 4,전라남도,구례군,G007,지역응급의료기관,061780-3300,061-780-3200,35.215900947788214,127.46406009751604
A2600024,A2600024,의료법인현경의료재단광양서울병원,전라남도 광양시 진등길 93 (마동),전라남도,광양시,G007,지역응급의료기관,061-798-9800,061-798-9819,34.957912006875524,127.69055714590516
A2600006,A2600006,광양사랑병원,"전라남도 광양시 공영로 71 (중동, (중동))",전라남도,광양시,G007,지역응급의료기관,061797-7000,061-797-7119,34.93614549410383,127.6969510970332
A2600029,A2600029,곡성사랑병원,전라남도 곡성군 곡성읍 곡성로 761,전라남도,곡성군,G007,지역응급의료기관,061-360-6000,061-360-6008,35.27628370526432,127.2879760334259
A2600068,A2600068,의료법인장호의료재단녹동현대병원,전라남도 고흥군 도양읍 차경구렁목길 215,전라남도,고흥군,G007,지역응급의료기관,061-840-1200,061-840-1119,34.5461939078177,127.14569777683867
A2600018,A2600018,의료법인영성의료재단고흥종합병원,전라남도 고흥군 고흥읍 고흥로 1935,전라남도,고흥군,G007,지역응급의료기관,061-832-1911,061-830-3118,34.620393082853,127.293713733344
A2600050,A2600050,전라남도강진의료원,전라남도 강진군 강진읍 탐진로 5,전라남도,강진군,G007,지역응급의료기관,061-433-2167,061-430-1109,34.63681860822126,126.75789950922356
A2700005,A2700005,경상북도포항의료원,"경상북도 포항시 북구 용흥로 36 (용흥동, (용흥동))",경상북도,포항시,G007,지역응급의료기관,054-247-0551,054-245-0129,36.03462413480262,129.3549930430143
A2702563,A2702563,의료법인은성의료재단좋은선린병원,경상북도 포항시 북구 대신로 43 (대신동),경상북도,포항시,G007,지역응급의료기관,054-245-5000,054-245-5200,36.04808906149477,129.36704339734024
A2700008,A2700008,에스포항병원,"경상북도 포항시 남구 희망대로 352 (이동, 에스포항병원)",경상북도,포항시,G007,지역응급의료기관,054-289-9000,054-289-9120,36.0348228983,129.3314002552
A2700002,A2700002,포항세명기독병원,경상북도 포항시 남구 포스코대로 351 (대도동),경상북도,포항시,G006,지역응급의료센터,054-275-0005,054-289-1711,36.0181008246,129.3615706051
A2700016,A2700016,포항성모병원,경상북도 포항시 남구 대잠동길 17 (대잠동),경상북도,포항시,G001,권역응급의료센터,054-272-0151,054-260-8600,36.01585627687779,129.33981334567275
A2700066,A2700066,의료법인왜관병원,경상북도 칠곡군 왜관읍 군청2길 10,경상북도,칠곡군,G009,응급실운영신고기관,054-971-1002,054-971-1004,35.99606388888889,128.4015222222222
E2700554,E2700554,청송군보건의료원,경상북도 청송군 청송읍 의료원길 19,경상북도,청송군,G007,지역응급의료기관,054-870-7100,054-870-7119,36.43104059070308,129.0526608512385
A2700038,A2700038,의료법인대남의료재단청도대남병원,경상북도 청도군 화양읍 청화로 79-7,경상북도,청도군,G007,지역응급의료기관,054-373-0606,054-370-5112,35.64871261648798,128.73711323398672
A2700063,A2700063,의료법인영제의료재단영남제일병원,경상북도 의성군 안계면 용기4길 36,경상북도,의성군,G007,지역응급의료기관,054-861-9111,054-861-9111,36.38925516777733,128.43429486266444
A2700052,A2700052,울진군의료원,경상북도 울진군 울진읍 현내항길 71,경상북도,울진군,G007,지역응급의료기관,054-785-7000,054-785-7119,36.99264955966117,129.40949155236495
E2700553,E2700553,울릉군보건의료원,경상북도 울릉군 울릉읍 울릉순환로 396-18,경상북도,울릉군,G007,지역응급의료기관,054-790-6871,054-790-6911,37.48588602454544,130.89947707708177
A2700023,A2700023,의료법인서준의료재단예천권병원,경상북도 예천군 예천읍 시장로 136,경상북도,예천군,G007,지역응급의료기관,054-654-6611,054-650-2119,36.65741644988633,128.45890491333589
A2700017,A2700017,영남대학교의과대학부속영천병원,경상북도 영천시 오수1길 10 (오수동),경상북도,영천시,G007,지역응급의료기관,0543389000,054-330-7575,35.957320739100794,128.91305328332228
A2702752,A2702752,영주적십자병원,"경상북도 영주시 대학로 327-0 (가흥동,영주적십자병원)",경상북도,영주시,G007,지역응급의료기관,054-630-0100,054-630-0112,36.8252579707,128.6040034927
A2700020,A2700020,영주자인병원,경상북도 영주시 대동로31번길 9 (가흥동),경상북도,영주시,G007,지역응급의료기관,054-633-1131,070-7335-5229,36.815947445861305,128.60561041705353
A2700031,A2700031,영주기독병원,경상북도 영주시 구성로 380 (영주동),경상북도,영주시,G007,지역응급의료기관,054-635-6161,054-635-3050,36.82516126894279,128.62114810991983
A2700026,A2700026,의료법인명성의료재단영양병원,경상북도 영양군 영양읍 동서대로 75,경상북도,영양군,G009,응급실운영신고기관,054-682-0727,054-682-3866,36.66257764096643,129.1173135291313
A2700073,A2700073,영덕아산병원,경상북도 영덕군 영해면 영덕로 1621,경상북도,영덕군,G009,응급실운영신고기관,054-730-0152,054-730-0119,36.52464784739123,129.4022978175491
A2700001,A2700001,경상북도안동의료원,경상북도 안동시 태사2길 55 (북문동),경상북도,안동시,G007,지역응급의료기관,054-850-6000,054-850-6100,36.56826733448251,128.73213342858523
A2700014,A2700014,의료법인안동병원,경상북도 안동시 앙실로 11 (수상동),경상북도,안동시,G001,권역응급의료센터,054-840-1004,054-840-0119,36.54691448006022,128.70097021920307
A2700004,A2700004,안동성소병원,경상북도 안동시 서동문로 99 (금곡동),경상북도,안동시,G006,지역응급의료센터,054-857-2321,054-850-8282,36.56712693337398,128.72245351866204
A2700030,A2700030,의료법인석촌의료재단성주병원,경상북도 성주군 성주읍 성주읍3길 5-3,경상북도,성주군,G009,응급실운영신고기관,054-932-1212,054-932-1909,35.91869489182473,128.28669967111344
A2700011,A2700011,상주적십자병원,경상북도 상주시 상서문로 53 (남성동),경상북도,상주시,G007,지역응급의료기관,054-534-3501,054-530-3171,36.414640776098,128.15560122041242
A2700009,A2700009,의료법인삼백의료재단상주성모병원,경상북도 상주시 냉림서성길 7 (냉림동),경상북도,상주시,G007,지역응급의료기관,054-532-5001,054-530-7811,36.42029125774357,128.15973341130405
A2700071,A2700071,봉화해성병원,경상북도 봉화군 봉화읍 보밑길 3,경상북도,봉화군,G009,응급실운영신고기관,054-673-1331,054-679-1331,36.89170700324608,128.73350079244224
A2700006,A2700006,의료법인동춘의료재단문경제일병원,경상북도 문경시 당교3길 25 (모전동),경상북도,문경시,G006,지역응급의료센터,054-550-7700,054-550-7777,36.5848214366,128.189771534
A2700012,A2700012,의료법인덕산의료재단김천제일병원,경상북도 김천시 신음1길 12 (신음동),경상북도,김천시,G006,지역응급의료센터,054-420-9300,054-420-9500,36.13534199566352,128.11882383545816
A2700018,A2700018,경상북도김천의료원,경상북도 김천시 모암길 24 (모암동),경상북도,김천시,G007,지역응급의료기관,054-432-8901,054-429-8234,36.12249076001089,128.12649330522635
A2700015,A2700015,구미강동병원,경상북도 구미시 인동20길 46 (진평동),경상북도,구미시,G007,지역응급의료기관,054-453-7575,054-478-9521,36.096198858616575,128.42297791647263
A2700007,A2700007,차의과학대학교부속구미차병원,경상북도 구미시 신시로10길 12 (형곡동),경상북도,구미시,G001,권역응급의료센터,054-450-9700,054-450-9998,36.11452808183706,128.34054647885029
A2700013,A2700013,순천향대학교부속구미병원,"경상북도 구미시 1공단로 179 (공단동, (공단동))",경상북도,구미시,G006,지역응급의료센터,054-468-9114,054-468-9119,36.10286857919866,128.38265476387454
A2700070,A2700070,의료법인영암의료재단고령영생병원,경상북도 고령군 대가야읍 중앙로 33 (영생병원),경상북도,고령군,G007,지역응급의료기관,054-955-2661,070-4700-0728,35.72995531573922,128.27201138885076
A2700097,A2700097,계명대학교경주동산병원,경상북도 경주시 봉황로 65 (서부동),경상북도,경주시,G007,지역응급의료기관,054-770-9500,054-770-9420,35.84545696334947,129.20964031186756
A2700003,A2700003,동국대학교의과대학경주병원,경상북도 경주시 동대로 87 (석장동),경상북도,경주시,G006,지역응급의료센터,054-748-9300,054-770-8306,35.85839884416154,129.19669937927446
A2700036,A2700036,의료법인서명의료재단세명종합병원,경상북도 경산시 경안로 208 (중방동),경상북도,경산시,G007,지역응급의료기관,053-819-8803,053-819-8500,35.82621911080917,128.7374074375532
A2700019,A2700019,의)근원의료재단경산중앙병원,경상북도 경산시 경안로 11 (백천동),경상북도,경산시,G007,지역응급의료기관,053-715-0100,053-715-0119,35.80882731345708,128.7401572913474
A2800055,A2800055,삼성합천병원,경상남도 합천군 합천읍 대야로 876,경상남도,합천군,G007,지역응급의료기관,055-933-2200,070-5125-5030,35.56635668398722,128.16327169035327
A2800080,A2800080,함양성심병원,경상남도 함양군 함양읍 고운로 70,경상남도,함양군,G007,지역응급의료기관,055-963-4322,055-964-4322,35.52046827900683,127.72924773802184
A2800138,A2800138,시영의료재단 영동병원,경상남도 함안군 칠원읍 용산2길 45-13,경상남도,함안군,G009,응급실운영신고기관,055-586-2000,055-586-2000,35.308982637512486,128.51554361153526
A2800826,A2800826,하동중앙의원,경상남도 하동군 하동읍 연화길 6,경상남도,하동군,G009,응급실운영신고기관,055-883-0222,055-883-0222,35.07144347237017,127.75322730361015
A2800092,A2800092,새통영병원,경상남도 통영시 무전7길 192 (무전동),경상남도,통영시,G007,지역응급의료기관,055-646-6000,055-640-4119,34.86535758722789,128.4206525557243
A2800021,A2800021,연세에스병원,경상남도 창원시 진해구 해원로32번길 13 (이동),경상남도,창원시,G007,지역응급의료기관,055-548-7700,055-548-7789,35.1547321003,128.6983352518
A2800004,A2800004,창원파티마병원,경상남도 창원시 의창구 창이대로 45 (명서동),경상남도,창원시,G006,지역응급의료센터,055-270-1000,055-270-1119,35.2372418321,128.6444852768
A2800007,A2800007,창원한마음병원,경상남도 창원시 의창구 용동로57번길 8 (사림동),경상남도,창원시,G006,지역응급의료센터,055-225-0000,055-225-0350,35.2379796340839,128.699059273138
A2800012,A2800012,근로복지공단 창원병원,경상남도 창원시 성산구 창원대로 721 (중앙동),경상남도,창원시,G009,응급실운영신고기관,055-280-7619,055-280-0400,35.21861866618743,128.6715437456084
A2803505,A2803505,창원경상국립대학교병원,"경상남도 창원시 성산구 삼정자로 11 (성주동, 창원경상대학교병원)",경상남도,창원시,G006,지역응급의료센터,055-214-2000,055-214-1339,35.19921298418469,128.7078072393552
A2800020,A2800020,학교법인성균관대학삼성창원병원,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",경상남도,창원시,G001,권역응급의료센터,055-233-8899,055-233-6119,35.242599227316994,128.592430520838
A2800009,A2800009,의료법인청아의료재단청아병원,경상남도 창원시 마산회원구 내서읍 광려천서로 67 (청아병원),경상남도,창원시,G007,지역응급의료기관,055-230-1500,055-230-1700,35.24798366104159,128.50971731844322
A2800017,A2800017,의료법인합포의료재단에스엠지연세병원,"경상남도 창원시 마산합포구 3·15대로 76 (월남동2가, 합포의료재단)",경상남도,창원시,G006,지역응급의료센터,055-243-0100,055-240-7777,35.18635329986849,128.56163160027907
A2800018,A2800018,의료법인석영의료재단창원제일종합병원,경상남도 창원시 마산합포구 3·15대로 238 (중앙동3가),경상남도,창원시,G009,응급실운영신고기관,055-223-9000,055-249-7777,35.199036071110854,128.56772923734115
A2800025,A2800025,경상남도마산의료원,경상남도 창원시 마산합포구 3·15대로 231 (중앙동3가),경상남도,창원시,G007,지역응급의료기관,055-249-1000,055-249-1119,35.19906819846745,128.56551976148475
A2800062,A2800062,태황의료재단한성병원,경상남도 창녕군 창녕읍 교리1길 2,경상남도,창녕군,G007,지역응급의료기관,0555305000,055-530-5119,35.5421522771,128.4934147264
A2800003,A2800003,제일병원,경상남도 진주시 진주대로 885 (강남동),경상남도,진주시,G006,지역응급의료센터,055-750-7123,055-750-7119,35.1793997485,128.0899464997
A2800044,A2800044,진주세란병원,경상남도 진주시 진주대로 829 (주약동),경상남도,진주시,G009,응급실운영신고기관,055-760-7578,055-760-7575,35.17448762105697,128.09295064588534
A2800037,A2800037,진주복음병원,경상남도 진주시 진양호로 370 (신안동),경상남도,진주시,G007,지역응급의료기관,055-749-7110,055-749-7119,35.185376569664825,128.06939115519654
A2800043,A2800043,한일병원,"경상남도 진주시 범골로 17, 한일병원 지하1 1~7층 (충무공동)",경상남도,진주시,G006,지역응급의료센터,055-759-7777,055-750-1333,35.16696519825003,128.128547657113
A2800045,A2800045,의료법인 바른의료재단 바른병원,경상남도 진주시 동진로 7 (칠암동),경상남도,진주시,G009,응급실운영신고기관,055-790-3000,055-790-3651,35.179208158439586,128.09170475475878
A2800015,A2800015,의료법인 문병욱의료재단 진주고려병원,"경상남도 진주시 동진로 2 (칠암동, 진주고려병원)",경상남도,진주시,G007,지역응급의료기관,055-751-2500,055-751-2525,35.17849131749577,128.09223855742437
A2800084,A2800084,반도병원,경상남도 진주시 남강로 701 (장대동),경상남도,진주시,G007,지역응급의료기관,0557476000,055-749-0200,35.19175352096591,128.08828232510143
A2800001,A2800001,경상국립대학교병원,경상남도 진주시 강남로 79 (칠암동),경상남도,진주시,G001,권역응급의료센터,055-750-8000,055-750-8282,35.17634016550792,128.09564813723503
A2800090,A2800090,의령병원,경상남도 의령군 의령읍 의병로14길 10,경상남도,의령군,G007,지역응급의료기관,055-573-4100,055-573-6806,35.31860563079656,128.2586798056445
A2800019,A2800019,베데스다복음병원,경상남도 양산시 신기로 28 (신기동),경상남도,양산시,G007,지역응급의료기관,055-384-9901,055-781-9911,35.3532221786617,129.04356811738057
A2804593,A2804593,양산성모병원,경상남도 양산시 서창로 59 (명동),경상남도,양산시,G007,지역응급의료기관,1600-7582,055-912-9785,35.4063127806528,129.164516842928
A2803867,A2803867,본바른병원,"경상남도 양산시 물금읍 청운로 343, 양산바른빌딩 1층일부, 4층~10층",경상남도,양산시,G009,응급실운영신고기관,055-785-3117,055-785-3117,35.3269948206,129.0152648627
A2800011,A2800011,양산부산대학교병원,경상남도 양산시 물금읍 금오로 20,경상남도,양산시,G001,권역응급의료센터,055-360-1000,055-360-1463,35.32781996751182,129.00588613550423
E2800380,E2800380,산청군보건의료원,경상남도 산청군 산청읍 중앙로 97,경상남도,산청군,G007,지역응급의료기관,055-970-7500,055-970-7582,35.4160463200281,127.88419591621032
A2800101,A2800101,삼천포제일병원,"경상남도 사천시 중앙로 136, 삼천포제일병원 (벌리동)",경상남도,사천시,G007,지역응급의료기관,055-833-4400,055-830-3099,34.9375392862,128.0795128117
A2804216,A2804216,하나병원,"경상남도 사천시 사천읍 진삼로 1468-8, 하나병원",경상남도,사천시,G009,응급실운영신고기관,055-855-1112,070-4567-9611,35.0822158154719,128.086480599028
A2800068,A2800068,의료법인승연의료재단 삼천포서울병원,경상남도 사천시 남일로 33 (동금동),경상남도,사천시,G007,지역응급의료기관,055-835-9900,055-830-9019,34.93302179207928,128.08012015415227
A2800042,A2800042,행복한병원,경상남도 밀양시 하남읍 수산중앙로 56-2,경상남도,밀양시,G009,응급실운영신고기관,055-391-0090,,35.37461994215032,128.7114865036199
A2800057,A2800057,의료법인 생명사랑의료재단 밀양윤병원,경상남도 밀양시 삼문중앙로 32 (삼문동),경상남도,밀양시,G009,응급실운영신고기관,055-354-2200,,35.48468031922943,128.75564526263582
A2800113,A2800113,밀양병원,경상남도 밀양시 밀양대로 1823 (삼문동),경상남도,밀양시,G007,지역응급의료기관,055-351-3993,055-356-9119,35.48717798967958,128.7485700045556
A2800094,A2800094,의료법인 이도의료재단 남해병원,경상남도 남해군 남해읍 화전로 169,경상남도,남해군,G007,지역응급의료기관,055-863-2201,055-860-6630,34.84640603127717,127.89425156305388
A2800006,A2800006,의료법인숭인의료재단 김해복음병원,경상남도 김해시 활천로 33 (삼정동),경상남도,김해시,G006,지역응급의료센터,055-330-8888,055-330-8844,35.2304897832,128.8935457971
A2800014,A2800014,의료법인갑을의료재단 갑을장유병원,경상남도 김해시 장유로 167-13 (부곡동),경상남도,김해시,G007,지역응급의료기관,055-310-6000,055-310-6119,35.208667155880995,128.80564300531228
A2800146,A2800146,의료법인신의료재단김해삼승병원,경상남도 김해시 김해대로 2335 (부원동),경상남도,김해시,G009,응급실운영신고기관,055-310-7700,055-310-7777,35.226730571,128.8821901808
A2800010,A2800010,의료법인환명의료재단 조은금강병원,경상남도 김해시 김해대로 1814-37 (삼계동),경상남도,김해시,G006,지역응급의료센터,055-330-0300,055-330-0200,35.2623038386,128.8615781975
A2800063,A2800063,의료법인 지평의료재단 메가병원,경상남도 김해시 계동로 237 (대청동),경상남도,김해시,G009,응급실운영신고기관,055-903-9000,055-903-9079,35.19136230343627,128.80394805433366
A2803677,A2803677,강일병원,경상남도 김해시 가락로 359 (구산동),경상남도,김해시,G007,지역응급의료기관,055-822-0100,055-822-0119,35.2567043538,128.869611099
A2800032,A2800032,강병원,경상남도 고성군 고성읍 중앙로 49,경상남도,고성군,G007,지역응급의료기관,055-673-0101,055-673-4848,34.97415924940364,128.32528942283565
A2803447,A2803447,더조은병원,경상남도 고성군 고성읍 동외로 142,경상남도,고성군,G009,응급실운영신고기관,055-672-1111,055-804-8888,34.97372179164495,128.3262148441529
A2800076,A2800076,거창적십자병원,경상남도 거창군 거창읍 중앙로 91,경상남도,거창군,G007,지역응급의료기관,0559443251,055-949-3359,35.686801911628535,127.90877080146284
A2800022,A2800022,의료법인 성념의료재단맑은샘병원,경상남도 거제시 연초면 거제대로 4477,경상남도,거제시,G007,지역응급의료기관,055-731-1240,055-736-0119,34.89793483097861,128.64371778461182
A2800005,A2800005,의료법인 대우의료재단대우병원,경상남도 거제시 두모길 16 (두모동),경상남도,거제시,G007,지역응급의료기관,055-680-8114,055-680-8119,34.87222152119712,128.72216421007292
A2800008,A2800008,의료법인 거붕 백병원,경상남도 거제시 계룡로5길 14 (상동동),경상남도,거제시,G007,지역응급의료기관,055-733-0000,055-733-0180,34.873675809023304,128.62605696825915
A2900006,A2900006,의료법인중앙의료재단중앙병원,"제주특별자치도 제주시 월랑로 91-0 (이호이동,중앙병원)",제주특별자치도,제주시,G006,지역응급의료센터,064-786-7000,064-786-7777,33.49234614827984,126.47058708143307
A2900005,A2900005,한마음병원,제주특별자치도 제주시 연신로 52   (이도이동),제주특별자치도,제주시,G006,지역응급의료센터,064-750-9000,064-750-9119,33.4962612399279,126.54622454609036
A2900007,A2900007,제주대학교병원,"제주특별자치도 제주시 아란13길 15-  (아라일동,제주대학교병원 (아라일동))",제주특별자치도,제주시,G006,지역응급의료센터,064-717-1114,064-717-1903,33.46727330825531,126.54525733713078
A2900003,A2900003,의료법인 혜인의료재단 한국병원,제주특별자치도 제주시 서광로 193 (삼도일동),제주특별자치도,제주시,G007,지역응급의료기관,064-750-0000,064-750-0160,33.500185921027,126.51698873048466
A2900001,A2900001,제주한라병원,"제주특별자치도 제주시 도령로 65 (연동, (연동))",제주특별자치도,제주시,G001,권역응급의료센터,064740-5000,064-740-5159,33.489946745300735,126.48507635686154
A2900002,A2900002,제주특별자치도서귀포의료원,제주특별자치도 서귀포시 장수로 47 (동홍동),제주특별자치도,서귀포시,G006,지역응급의료센터,064-730-3000,064-730-3001,33.255354935811724,126.5642013167026
